inflows_active_annual_income,inflows_livret_A,inflows_livret_LDDS,inflows_livret_LEP,inflows_annual_rate_livret_A,inflows_annual_rate_livret_LDDS,inflows_annual_rate_livret_LEP,inflows_max_livret_A,inflows_max_livret_LDDS,inflows_max_livret_LEP,inflows_starting_assets,inflows_monthly_pension,inflows_premium,strategy_saving_plan,misc_food_beverages,misc_sports,misc_arts,misc_nightlife,misc_phone_internet_and_so,outflows_rent,outflows_credit_card_payment,outflows_medical_insurance,outflows_pension_contribution,outflows_misc,outflows_retirement_medical_expenses,outflows_retirement_misc,variables_start_date,variables_date_of_birth,variables_state,variables_years,variables_retirement_year,variables_tax_on_active_income_gains,variables_avg_ann_income_raise,variables_avg_ann_inflation,variables_tax_on_investment_gains,variables_avg_monthly_market_returns,variables_avg_monthly_market_volatility
47510.81890417262,40047.75,20820.0,22541.66666666675,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1015.1884381233465,43.52836062323871,76.13913285925099,0.0,464.3025133145461,850.0,2000.0,06/01/2049,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
47510.81890417262,40105.125,20850.0,22583.33333333342,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1015.1884381233465,43.52836062323871,76.13913285925099,0.0,464.3025133145461,850.0,2000.0,07/01/2049,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
47510.81890417262,40162.5,20880.0,22625.000000000087,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1015.1884381233465,43.52836062323871,76.13913285925099,0.0,464.3025133145461,850.0,2000.0,08/01/2049,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
47510.81890417262,40219.875,20910.0,22666.666666666755,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1015.1884381233465,43.52836062323871,76.13913285925099,0.0,464.3025133145461,850.0,2000.0,09/01/2049,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
47510.81890417262,40277.25,20940.0,22708.333333333423,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1015.1884381233465,43.52836062323871,76.13913285925099,0.0,464.3025133145461,850.0,2000.0,10/01/2049,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
47510.81890417262,40334.625,20970.0,22750.00000000009,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1015.1884381233465,43.52836062323871,76.13913285925099,0.0,464.3025133145461,850.0,2000.0,11/01/2049,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
47510.81890417262,40392.0,21000.0,22791.66666666676,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1015.1884381233465,43.52836062323871,76.13913285925099,0.0,464.3025133145461,850.0,2000.0,12/01/2049,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
47510.81890417262,40449.375,21030.0,22833.333333333427,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1015.1884381233465,43.52836062323871,76.13913285925099,0.0,464.3025133145461,850.0,2000.0,01/01/2050,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
48223.481187735204,40506.75,21060.0,22875.000000000095,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1030.4162646951966,44.18128603258729,77.28121985213976,0.0,471.26705101426427,850.0,2000.0,02/01/2050,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
48223.481187735204,40564.125,21090.0,22916.666666666762,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1030.4162646951966,44.18128603258729,77.28121985213976,0.0,471.26705101426427,850.0,2000.0,03/01/2050,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
48223.481187735204,40621.5,21120.0,22958.33333333343,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1030.4162646951966,44.18128603258729,77.28121985213976,0.0,471.26705101426427,850.0,2000.0,04/01/2050,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
48223.481187735204,40678.875,21150.0,23000.0000000001,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1030.4162646951966,44.18128603258729,77.28121985213976,0.0,471.26705101426427,850.0,2000.0,05/01/2050,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
48223.481187735204,40736.25,21180.0,23041.666666666766,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1030.4162646951966,44.18128603258729,77.28121985213976,0.0,471.26705101426427,850.0,2000.0,06/01/2050,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
48223.481187735204,40793.625,21210.0,23083.333333333434,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1030.4162646951966,44.18128603258729,77.28121985213976,0.0,471.26705101426427,850.0,2000.0,07/01/2050,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
48223.481187735204,40851.0,21240.0,23125.000000000102,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1030.4162646951966,44.18128603258729,77.28121985213976,0.0,471.26705101426427,850.0,2000.0,08/01/2050,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
48223.481187735204,40908.375,21270.0,23166.66666666677,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1030.4162646951966,44.18128603258729,77.28121985213976,0.0,471.26705101426427,850.0,2000.0,09/01/2050,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
48223.481187735204,40965.75,21300.0,23208.333333333438,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1030.4162646951966,44.18128603258729,77.28121985213976,0.0,471.26705101426427,850.0,2000.0,10/01/2050,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
48223.481187735204,41023.125,21330.0,23250.000000000106,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1030.4162646951966,44.18128603258729,77.28121985213976,0.0,471.26705101426427,850.0,2000.0,11/01/2050,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
48223.481187735204,41080.5,21360.0,23291.666666666773,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1030.4162646951966,44.18128603258729,77.28121985213976,0.0,471.26705101426427,850.0,2000.0,12/01/2050,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
48223.481187735204,41137.875,21390.0,23333.33333333344,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1030.4162646951966,44.18128603258729,77.28121985213976,0.0,471.26705101426427,850.0,2000.0,01/01/2051,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
48946.833405551224,41195.25,21420.0,23375.00000000011,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1045.8725086656243,44.84400532307609,78.44043814992185,0.0,478.3360567794782,850.0,2000.0,02/01/2051,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
48946.833405551224,41252.625,21450.0,23416.666666666777,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1045.8725086656243,44.84400532307609,78.44043814992185,0.0,478.3360567794782,850.0,2000.0,03/01/2051,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
48946.833405551224,41310.0,21480.0,23458.333333333445,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1045.8725086656243,44.84400532307609,78.44043814992185,0.0,478.3360567794782,850.0,2000.0,04/01/2051,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
48946.833405551224,41367.375,21510.0,23500.000000000113,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1045.8725086656243,44.84400532307609,78.44043814992185,0.0,478.3360567794782,850.0,2000.0,05/01/2051,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
48946.833405551224,41424.75,21540.0,23541.66666666678,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1045.8725086656243,44.84400532307609,78.44043814992185,0.0,478.3360567794782,850.0,2000.0,06/01/2051,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
48946.833405551224,41482.125,21570.0,23583.33333333345,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1045.8725086656243,44.84400532307609,78.44043814992185,0.0,478.3360567794782,850.0,2000.0,07/01/2051,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
48946.833405551224,41539.5,21600.0,23625.000000000116,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1045.8725086656243,44.84400532307609,78.44043814992185,0.0,478.3360567794782,850.0,2000.0,08/01/2051,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
48946.833405551224,41596.875,21630.0,23666.666666666784,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1045.8725086656243,44.84400532307609,78.44043814992185,0.0,478.3360567794782,850.0,2000.0,09/01/2051,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
48946.833405551224,41654.25,21660.0,23708.333333333452,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1045.8725086656243,44.84400532307609,78.44043814992185,0.0,478.3360567794782,850.0,2000.0,10/01/2051,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
48946.833405551224,41711.625,21690.0,23750.00000000012,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1045.8725086656243,44.84400532307609,78.44043814992185,0.0,478.3360567794782,850.0,2000.0,11/01/2051,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
48946.833405551224,41769.0,21720.0,23791.666666666788,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1045.8725086656243,44.84400532307609,78.44043814992185,0.0,478.3360567794782,850.0,2000.0,12/01/2051,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
48946.833405551224,41826.375,21750.0,23833.333333333456,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1045.8725086656243,44.84400532307609,78.44043814992185,0.0,478.3360567794782,850.0,2000.0,01/01/2052,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
49681.03590663449,41883.75,21780.0,23875.000000000124,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1061.5605962956085,45.51666540292223,79.61704472217066,0.0,485.51109763117034,850.0,2000.0,02/01/2052,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
49681.03590663449,41941.125,21810.0,23916.66666666679,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1061.5605962956085,45.51666540292223,79.61704472217066,0.0,485.51109763117034,850.0,2000.0,03/01/2052,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
49681.03590663449,41998.5,21840.0,23958.33333333346,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1061.5605962956085,45.51666540292223,79.61704472217066,0.0,485.51109763117034,850.0,2000.0,04/01/2052,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
49681.03590663449,42055.875,21870.0,24000.000000000127,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1061.5605962956085,45.51666540292223,79.61704472217066,0.0,485.51109763117034,850.0,2000.0,05/01/2052,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
49681.03590663449,42113.25,21900.0,24041.666666666795,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1061.5605962956085,45.51666540292223,79.61704472217066,0.0,485.51109763117034,850.0,2000.0,06/01/2052,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
49681.03590663449,42170.625,21930.0,24083.333333333463,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1061.5605962956085,45.51666540292223,79.61704472217066,0.0,485.51109763117034,850.0,2000.0,07/01/2052,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
49681.03590663449,42228.0,21960.0,24125.00000000013,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1061.5605962956085,45.51666540292223,79.61704472217066,0.0,485.51109763117034,850.0,2000.0,08/01/2052,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
49681.03590663449,42285.375,21990.0,24166.6666666668,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1061.5605962956085,45.51666540292223,79.61704472217066,0.0,485.51109763117034,850.0,2000.0,09/01/2052,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
49681.03590663449,42342.75,22020.0,24208.333333333467,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1061.5605962956085,45.51666540292223,79.61704472217066,0.0,485.51109763117034,850.0,2000.0,10/01/2052,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
49681.03590663449,42400.125,22050.0,24250.000000000135,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1061.5605962956085,45.51666540292223,79.61704472217066,0.0,485.51109763117034,850.0,2000.0,11/01/2052,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
49681.03590663449,42457.5,22080.0,24291.666666666802,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1061.5605962956085,45.51666540292223,79.61704472217066,0.0,485.51109763117034,850.0,2000.0,12/01/2052,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
49681.03590663449,42514.875,22110.0,24333.33333333347,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1061.5605962956085,45.51666540292223,79.61704472217066,0.0,485.51109763117034,850.0,2000.0,01/01/2053,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
50426.251445234004,42572.25,22140.0,24375.00000000014,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1077.4840052400425,46.199415383966056,80.81130039300321,0.0,492.79376409563787,850.0,2000.0,02/01/2053,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
50426.251445234004,42629.625,22170.0,24416.666666666806,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1077.4840052400425,46.199415383966056,80.81130039300321,0.0,492.79376409563787,850.0,2000.0,03/01/2053,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
50426.251445234004,42687.0,22200.0,24458.333333333474,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1077.4840052400425,46.199415383966056,80.81130039300321,0.0,492.79376409563787,850.0,2000.0,04/01/2053,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
50426.251445234004,42744.375,22230.0,24500.000000000142,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1077.4840052400425,46.199415383966056,80.81130039300321,0.0,492.79376409563787,850.0,2000.0,05/01/2053,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
50426.251445234004,42801.75,22260.0,24541.66666666681,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1077.4840052400425,46.199415383966056,80.81130039300321,0.0,492.79376409563787,850.0,2000.0,06/01/2053,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
50426.251445234004,42859.125,22290.0,24583.333333333478,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1077.4840052400425,46.199415383966056,80.81130039300321,0.0,492.79376409563787,850.0,2000.0,07/01/2053,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
50426.251445234004,42916.5,22320.0,24625.000000000146,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1077.4840052400425,46.199415383966056,80.81130039300321,0.0,492.79376409563787,850.0,2000.0,08/01/2053,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
50426.251445234004,42973.875,22350.0,24666.666666666813,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1077.4840052400425,46.199415383966056,80.81130039300321,0.0,492.79376409563787,850.0,2000.0,09/01/2053,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
50426.251445234004,43031.25,22380.0,24708.33333333348,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1077.4840052400425,46.199415383966056,80.81130039300321,0.0,492.79376409563787,850.0,2000.0,10/01/2053,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
50426.251445234004,43088.625,22410.0,24750.00000000015,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1077.4840052400425,46.199415383966056,80.81130039300321,0.0,492.79376409563787,850.0,2000.0,11/01/2053,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
50426.251445234004,43146.0,22440.0,24791.666666666817,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1077.4840052400425,46.199415383966056,80.81130039300321,0.0,492.79376409563787,850.0,2000.0,12/01/2053,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
50426.251445234004,43203.375,22470.0,24833.333333333485,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1077.4840052400425,46.199415383966056,80.81130039300321,0.0,492.79376409563787,850.0,2000.0,01/01/2054,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
51182.64521691251,43260.75,22500.0,24875.000000000153,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1093.6462653186431,46.892406614725545,82.02346989889824,0.0,500.1856705570724,850.0,2000.0,02/01/2054,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
51182.64521691251,43318.125,22530.0,24916.66666666682,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1093.6462653186431,46.892406614725545,82.02346989889824,0.0,500.1856705570724,850.0,2000.0,03/01/2054,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
51182.64521691251,43375.5,22560.0,24958.33333333349,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1093.6462653186431,46.892406614725545,82.02346989889824,0.0,500.1856705570724,850.0,2000.0,04/01/2054,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
51182.64521691251,43432.875,22590.0,25000.000000000156,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1093.6462653186431,46.892406614725545,82.02346989889824,0.0,500.1856705570724,850.0,2000.0,05/01/2054,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
51182.64521691251,43490.25,22620.0,25041.666666666824,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1093.6462653186431,46.892406614725545,82.02346989889824,0.0,500.1856705570724,850.0,2000.0,06/01/2054,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
51182.64521691251,43547.625,22650.0,25083.333333333492,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1093.6462653186431,46.892406614725545,82.02346989889824,0.0,500.1856705570724,850.0,2000.0,07/01/2054,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
51182.64521691251,43605.0,22680.0,25125.00000000016,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1093.6462653186431,46.892406614725545,82.02346989889824,0.0,500.1856705570724,850.0,2000.0,08/01/2054,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
51182.64521691251,43662.375,22710.0,25166.666666666828,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1093.6462653186431,46.892406614725545,82.02346989889824,0.0,500.1856705570724,850.0,2000.0,09/01/2054,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
51182.64521691251,43719.75,22740.0,25208.333333333496,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1093.6462653186431,46.892406614725545,82.02346989889824,0.0,500.1856705570724,850.0,2000.0,10/01/2054,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
51182.64521691251,43777.125,22770.0,25250.000000000164,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1093.6462653186431,46.892406614725545,82.02346989889824,0.0,500.1856705570724,850.0,2000.0,11/01/2054,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
51182.64521691251,43834.5,22800.0,25291.66666666683,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1093.6462653186431,46.892406614725545,82.02346989889824,0.0,500.1856705570724,850.0,2000.0,12/01/2054,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
51182.64521691251,43891.875,22830.0,25333.3333333335,0.03,0.03,0.05,22950.0,12000.0,10000.0,0.0,3000.0,3000.0,44950.0,400.0,50.0,100.0,300.0,100.0,1093.6462653186431,46.892406614725545,82.02346989889824,0.0,500.1856705570724,850.0,2000.0,01/01/2055,10/19/1992,updated,50.0,36.0,0.25,0.015,0.015,0.2,0.0105316978963805,0.0428644829716139
